phase_end,host,phase_count,breakdown_count,phase_start,phase_name,phase_stack,attempt_id,breakdown_name,thread_name,breakdown_type,thread_id,job_id
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443671,sr214,297,250,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525452748,sr215,515,472,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525446471,sr214,401,357,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,192,143,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,789,734,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,java.io.DataOutputStream.write,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.util.QuickSort.sort,"SpillThread",function,24,job_201106081729_0001
1307525443671,sr214,297,244,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525446471,sr214,401,349,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525452748,sr215,515,467,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525441259,sr214,192,132,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525459992,sr216,789,729,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.mapred.MapTask\$TrackedRecordReader.next,"main",function,1,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.mapred.IFile\$Writer.append,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,401,357,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525459992,sr216,789,734,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525443671,sr214,297,250,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525441259,sr214,192,143,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525452748,sr215,515,472,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.mapred.MapRunner.run,"main",function,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.io.compress.BlockCompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525452748,sr215,515,29,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525459992,sr216,789,29,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525446471,sr214,401,34,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525441259,sr214,192,39,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525443671,sr214,297,36,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,MapOutputBuffer.flush,"main",function,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.io.compress.BlockCompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525443671,sr214,297,0,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,NEW,"main",state,1,job_201106081729_0001
1307525459992,sr216,789,0,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,NEW,"main",state,1,job_201106081729_0001
1307525452748,sr215,515,0,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,NEW,"main",state,1,job_201106081729_0001
1307525441259,sr214,192,0,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,NEW,"main",state,1,job_201106081729_0001
1307525446471,sr214,401,0,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,NEW,"main",state,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.io.compress.CompressorStream.compress,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,401,401,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,RUNNABLE,"main",state,1,job_201106081729_0001
1307525459992,sr216,789,787,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,RUNNABLE,"main",state,1,job_201106081729_0001
1307525443671,sr214,297,296,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,RUNNABLE,"main",state,1,job_201106081729_0001
1307525441259,sr214,192,190,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,RUNNABLE,"main",state,1,job_201106081729_0001
1307525452748,sr215,515,514,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,RUNNABLE,"main",state,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.io.compress.CompressorStream.write,"SpillThread",function,24,job_201106081729_0001
1307525452748,sr215,515,0,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,BLOCKED,"main",state,1,job_201106081729_0001
1307525459992,sr216,789,0,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,BLOCKED,"main",state,1,job_201106081729_0001
1307525446471,sr214,401,0,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,BLOCKED,"main",state,1,job_201106081729_0001
1307525441259,sr214,192,1,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,BLOCKED,"main",state,1,job_201106081729_0001
1307525443671,sr214,297,0,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,BLOCKED,"main",state,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,org.apache.hadoop.mapred.MapTask\$MapOutputBuffer.sortAndSpill,"SpillThread",function,24,job_201106081729_0001
1307525443671,sr214,297,0,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,TIME_WAITING,"main",state,1,job_201106081729_0001
1307525459992,sr216,789,0,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,TIME_WAITING,"main",state,1,job_201106081729_0001
1307525452748,sr215,515,0,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,TIME_WAITING,"main",state,1,job_201106081729_0001
1307525441259,sr214,192,0,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,TIME_WAITING,"main",state,1,job_201106081729_0001
1307525446471,sr214,401,0,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,TIME_WAITING,"main",state,1,job_201106081729_0001
1307525446471,sr214,401,0,1307525436207,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000003_0,WAITING,"main",state,1,job_201106081729_0001
1307525459992,sr216,789,2,1307525440244,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000000_0,WAITING,"main",state,1,job_201106081729_0001
1307525443671,sr214,297,1,1307525435955,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000004_0,WAITING,"main",state,1,job_201106081729_0001
1307525441259,sr214,192,1,1307525436055,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000001_0,WAITING,"main",state,1,job_201106081729_0001
1307525452748,sr215,515,1,1307525439764,Mapphase,org.apache.hadoop.mapred.MapTask.run(New|Old)Mapper,attempt_201106081729_0001_m_000002_0,WAITING,"main",state,1,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525441259,sr214,182,0,1307525436519,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000001_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525443619,sr214,270,0,1307525436899,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000008_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525445998,sr222,187,0,1307525441358,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000038_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525446471,sr214,391,0,1307525436667,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000003_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525459992,sr216,763,0,1307525441256,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000000_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525462306,sr214,1006,0,1307525437421,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000009_0,NEW,"SpillThread",state,24,job_201106081729_0001
1307525454587,sr215,584,0,1307525440020,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000006_0,RUNNABLE,"SpillThread",state,24,job_201106081729_0001
1307525443491,sr214,261,0,1307525436839,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000007_0,RUNNABLE,"SpillThread",state,24,job_201106081729_0001
1307525452723,sr215,502,0,1307525440208,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000002_0,RUNNABLE,"SpillThread",state,24,job_201106081729_0001
1307525458101,sr216,715,0,1307525440496,SpillThread,SpillThread.run,attempt_201106081729_0001_m_000019_0,RUNNABLE,"SpillThread",state,24,job_201106081729_0001
